id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2014304639-A1,Electronic device and method for triggering events of the electronic device ,Fih (Hong Kong) Limited,Wen-Shian Huang,2013-04-03,2014-03-26,2014-10-09,,https://patents.google.com/patent/US20140304639A1/en,https://patentimages.storage.googleapis.com/b3/36/ad/6de88fff701cbf/US20140304639A1-20141009-D00000.png
US-2018336042-A1,System and method for loading and populating system inventory data in an event driven model ,"American Megatrends, Inc.","Chandrasekar Rathineswaran, Garrett Naegle, Ranjodhbir Kaur",2017-05-22,2017-05-22,2018-11-22,,https://patents.google.com/patent/US20180336042A1/en,https://patentimages.storage.googleapis.com/ff/ba/cb/280b12e0d1586e/US20180336042A1-20181122-D00000.png
KR-20180013479-A,User interface providing method and apparatus ,삼성전자주식회사,김준성,2016-07-29,2016-07-29,2018-02-07,,https://patents.google.com/patent/KR20180013479A/en,https://patentimages.storage.googleapis.com/61/5b/ae/f0695a8fb561e5/pat00001.png
CN-103309983-A,Electric power anti-misoperation system and method based on SQLite ,南京邮电大学,"周宁宁, 杨晓琳",2013-06-17,2013-06-17,2013-09-18,,https://patents.google.com/patent/CN103309983A/en,
JP-2012159919-A,"Electronic data management system, server device, electronic data management method and program ","Nec System Technologies Ltd, Ｎｅｃシステムテクノロジー株式会社","Tomoya Nishimura, 知也 西村",2011-01-31,2011-01-31,2012-08-23,,https://patents.google.com/patent/JP2012159919A/en,https://patentimages.storage.googleapis.com/8b/b5/b0/4709910e9ca90a/2012159919-3.png
JP-2010250379-A,Information processor and page display method ,"Toshiba Corp, 株式会社東芝","Keijiro Yano, 啓二郎 矢野",2009-04-10,2009-04-10,2010-11-04,,https://patents.google.com/patent/JP2010250379A/en,https://patentimages.storage.googleapis.com/97/86/95/ade0d8bb547271/2010250379-3.png
KR-20140045395-A,Transitioning between an editing view and a backstage view of an electronic document ,마이크로소프트 코포레이션,"조나단 에스 카우프탈, 크리스토퍼 디 에드워즈, 마크 이 피어슨",2011-06-14,2012-06-04,2014-04-16,,https://patents.google.com/patent/KR20140045395A/en,https://patentimages.storage.googleapis.com/9c/97/10/e7263f719969fb/pct00001.png
WO-2015010543-A1,Moving objects in primary computer based on memory errors in secondary computer ,"International Business Machines Corporation, Ibm (China) Co., Limited","Stuart Z. Jacobs, David A. Larson",2013-07-22,2014-07-10,2015-01-29,,https://patents.google.com/patent/WO2015010543A1/en,
CN-104156148-A,Method and device for providing virtual keyboards for mobile equipment ,百度在线网络技术（北京）有限公司,"汪倩怡, 王铁彬",2014-07-18,2014-07-18,2014-11-19,,https://patents.google.com/patent/CN104156148A/en,
CN-106484411-A,"Wallpaper pushing method for mobile terminal, and mobile terminal ",维沃移动通信有限公司,韩慧子,2016-09-29,2016-09-29,2017-03-08,,https://patents.google.com/patent/CN106484411A/en,
KR-20180104077-A,Legacy bus operation simulation for backward compatibility ,주식회사 소니 인터랙티브 엔터테인먼트,"마크 에반 세르니, 데이비드 심슨",2016-01-22,2017-01-20,2018-09-19,,https://patents.google.com/patent/KR20180104077A/en,https://patentimages.storage.googleapis.com/4f/3f/63/65f835ead7e275/pct00003.png
WO-2015103789-A1,Control method and electronic device for multiple touch screens ,华为终端有限公司,陈磊,2014-01-13,2014-01-13,2015-07-16,,https://patents.google.com/patent/WO2015103789A1/en,
CN-106487648-A,Information sending permission configuration method and terminal ,深圳市金立通信设备有限公司,"江克俊, 刘海强",2016-09-12,2016-09-12,2017-03-08,,https://patents.google.com/patent/CN106487648A/en,
CN-103617112-A,Embedded safety recording instrument of computer ,哈尔滨理工大学科技园发展有限公司,"李菲, 李芊, 王军辉, 吕爽",2013-11-28,2013-11-28,2014-03-05,,https://patents.google.com/patent/CN103617112A/en,
JP-2010128982-A,"Document processing apparatus, document processing method and program ","Nec Corp, 日本電気株式会社","Chie Yamada, 千絵 山田",2008-11-28,2008-11-28,2010-06-10,,https://patents.google.com/patent/JP2010128982A/en,https://patentimages.storage.googleapis.com/73/40/36/5925d252a2f382/2010128982-3.png
JP-5741298-B2,"Dictionary creation device, dictionary creation method, and program ",大日本印刷株式会社,"治男 西村, 治男 西村",2011-08-02,2011-08-02,2015-07-01,2015-07-01,https://patents.google.com/patent/JP5741298B2/en,https://patentimages.storage.googleapis.com/ce/9c/2f/f9052d261c8d56/0005741298-2.png
CN-204856387-U,Intelligent keyboard and system thereof ,曜越科技股份有限公司,林培熙,2015-06-01,2015-08-04,2015-12-09,2015-12-09,https://patents.google.com/patent/CN204856387U/en,
US-9699093-B2,Migration of virtual machine based on proximity to peripheral device in NUMA environment ,Dell Products L.P.,"Krishnaprasad K, Mahesh Vellore Chandramouli, Shiva Prasad Katta",2013-06-12,2013-06-12,2017-07-04,2017-07-04,https://patents.google.com/patent/US9699093B2/en,https://patentimages.storage.googleapis.com/3c/59/c6/856f4954397fcc/US09699093-20170704-D00000.png
KR-101460091-B1,Apparatus and method for changing icon of secure folder ,주식회사 파수닷컴,"이형주, 김형석",2013-06-05,2013-06-05,2014-11-10,2014-11-10,https://patents.google.com/patent/KR101460091B1/en,https://patentimages.storage.googleapis.com/83/1d/da/58af82fd068fc8/112013050335408-pat00001.png
EP-2290502-B1,Control method and control system utilizing the same ,"Giga-Byte Technology Co., Ltd.",Chih-Hao Lin,2009-08-25,2009-08-25,2017-11-01,2017-11-01,https://patents.google.com/patent/EP2290502B1/en,https://patentimages.storage.googleapis.com/ad/f0/b1/466e975189a94b/imgf0001.png
JP-5301593-B2,An information processing apparatus and computer executable program ,レノボ・シンガポール・プライベート・リミテッド,"孝之 朝倉, 一也 月澤, 正樹 松原, 健一 久留宮",2011-03-09,2011-03-09,2013-09-25,2013-09-25,https://patents.google.com/patent/JP5301593B2/en,https://patentimages.storage.googleapis.com/ab/34/57/7946743439fdc9/0005301593-2.png
US-10127029-B1,Operating system installation using logical volumes ,Veritas Technologies Llc,"Hui Zhang, Lin Wang, Jiang HE",2016-12-30,2016-12-30,2018-11-13,2018-11-13,https://patents.google.com/patent/US10127029B1/en,https://patentimages.storage.googleapis.com/9c/e3/fc/f2e812a4eb5e9d/US10127029-20181113-D00000.png
KR-101646223-B1,A Computer with Network Selecting Function and Its Method for Network Activation ,주식회사 다나와컴퓨터,김승철,2014-05-07,2014-05-07,2016-08-05,2016-08-05,https://patents.google.com/patent/KR101646223B1/en,https://patentimages.storage.googleapis.com/9c/eb/d7/81041ea3054310/112014042908877-pat00001.png
US-8769065-B1,Methods and apparatus for implementing a data management framework to collect network management data ,Emc Corporation,"Anoop George Ninan, Samuil Shmuylovich",2006-06-28,2006-09-29,2014-07-01,2014-07-01,https://patents.google.com/patent/US8769065B1/en,https://patentimages.storage.googleapis.com/23/a1/9d/c7f04078de80f8/US08769065-20140701-D00000.png
CN-102866770-B,Analog input method and the analog input system ,技嘉科技股份有限公司,"黄顺治, 毛黛娟, 李延震, 李延霖",2011-07-04,2011-07-04,2017-03-22,2017-03-22,https://patents.google.com/patent/CN102866770B/en,
US-9900324-B1,System to discover and analyze evasive malware ,SecondWrite LLC,"Rajeev Barua, Kapil Anand, Aparna KOTHA, Khaled Elwazeer",2014-01-29,2015-01-29,2018-02-20,2018-02-20,https://patents.google.com/patent/US9900324B1/en,https://patentimages.storage.googleapis.com/75/44/b7/957ec138b80572/US09900324-20180220-D00000.png
RU-89256-U1,Subminiature PC with information protection ,Ваган Арменович Саруханов,"Ваган Арменович Саруханов, Игорь Юрьевич Комов",2009-08-24,2009-08-24,2009-11-27,2009-11-27,https://patents.google.com/patent/RU89256U1/en,
US-10222983-B2,Storage management computer and management method of storage apparatus ,"Hitachi, Ltd.","Masashi Kunii, Masataka Nagura, Hironori Emaru",2015-06-10,2015-06-10,2019-03-05,2019-03-05,https://patents.google.com/patent/US10222983B2/en,https://patentimages.storage.googleapis.com/75/59/16/e6f62027072bce/US10222983-20190305-D00000.png
US-9471143-B2,Using haptic feedback on a touch device to provide element location indications ,Lenovo (Singapore) Pte. Ltd,"Xin Feng, Carlos Munoz-Bustamante",2014-01-20,2014-01-20,2016-10-18,2016-10-18,https://patents.google.com/patent/US9471143B2/en,https://patentimages.storage.googleapis.com/ad/3a/4d/f7868a30751386/US09471143-20161018-D00000.png
KR-101899774-B1,"Data processing method against Randsomeware, computer program therefor and a computer-readable recording meduim on which the program is recorded ",주식회사 시큐브,홍기융,2018-03-16,2018-03-16,2018-09-19,2018-09-19,https://patents.google.com/patent/KR101899774B1/en,https://patentimages.storage.googleapis.com/4d/8f/e6/11ab5fa796c528/112018026504808-pat00039.png
KR-101773766-B1,Button Interface Apparatus and System for Display Apparatus ,주식회사 엣지아이앤디,"주영학, 최정호, 맹성열, 김용석, 배영훈, 이학재, 박지운",2016-01-22,2016-05-09,2017-09-12,2017-09-12,https://patents.google.com/patent/KR101773766B1/en,https://patentimages.storage.googleapis.com/34/46/86/6451a4d7eeb5ba/112016043777492-pat00001.png
JP-6234639-B2,Simulation apparatus and simulation method and a simulation program ,三菱電機株式会社,"大佑 小川, 大佑 小川, 治 遠山, 治 遠山, 西川　浩司, 浩司 西川",2015-05-26,2015-05-26,2017-11-22,2017-11-22,https://patents.google.com/patent/JP6234639B2/en,https://patentimages.storage.googleapis.com/20/f6/a0/88314d91313356/0006234639-2.png
JP-2002055825-A,Automatic access system ,"Seiko Epson Corp, セイコーエプソン株式会社","Yukihiro Uchiyama, Eiko Yanagida, 行宏 内山, 栄子 柳田",2000-08-09,2000-08-09,2002-02-20,,https://patents.google.com/patent/JP2002055825A/en,
JP-6433966-B2,"The information processing apparatus, information processing method, and program ",Ｎｅｃパーソナルコンピュータ株式会社,"拓郎 関口, 拓郎 関口, 直 北本, 直 北本",2016-12-01,2016-12-01,2018-12-05,2018-12-05,https://patents.google.com/patent/JP6433966B2/en,https://patentimages.storage.googleapis.com/33/77/11/7c24a2597ae9ff/0006433966-2.png
US-10089011-B1,Zero memory buffer copying in a reliable distributed computing system ,Scale Computing,"Clint McVey, Scott Loughmiller",2014-11-25,2014-11-25,2018-10-02,2018-10-02,https://patents.google.com/patent/US10089011B1/en,https://patentimages.storage.googleapis.com/32/e6/0d/12b0033f931651/US10089011-20181002-D00000.png
CN-104035606-A,Operating method of touch panel and electronic device ,宏碁股份有限公司,冯於懋,2013-03-07,2013-03-07,2014-09-10,,https://patents.google.com/patent/CN104035606A/en,
CN-2886686-Y,Load balancing system in software protection process ,北京飞天诚信科技有限公司,"陆舟, 于华章",2006-01-27,2006-01-27,2007-04-04,2007-04-04,https://patents.google.com/patent/CN2886686Y/en,
EP-1914628-A1,Method for changing booting sources of computer system and related backup/restore method thereof ,ASUSTeK Computer Inc.,"Wen-Shiu Hsu, Chiung-Wen Chang",2006-10-16,2006-10-16,2008-04-23,,https://patents.google.com/patent/EP1914628A1/en,https://patentimages.storage.googleapis.com/52/3f/f2/e4a55fbdfb75f5/imgf0001.png
US-2017147313-A1,System and method for validating configuration data values associated with software applications ,Xerox Corporation,"Anthony Casciano, Bernard Heroux, JR.",2015-11-19,2015-11-19,2017-05-25,,https://patents.google.com/patent/US20170147313A1/en,https://patentimages.storage.googleapis.com/04/96/16/86585afa2da39a/US20170147313A1-20170525-D00000.png
WO-2017001900-A1,A data processing method ,"Yandex Europe Ag, Yandex Llc, Yandex Inc.",Grigory Victorovich DEMCHENKO,2015-06-30,2015-11-03,2017-01-05,,https://patents.google.com/patent/WO2017001900A1/en,
CN-102193652-A,mouse ,"鸿富锦精密工业（深圳）有限公司, 鸿海精密工业股份有限公司",周海清,2010-03-05,2010-03-05,2011-09-21,,https://patents.google.com/patent/CN102193652A/en,
CN-108052268-A,Human-machine interaction method and apparatus ,深圳康得新智能显示科技有限公司,"马良, 许世朝, 陆君, 冯长发",2017-10-31,2017-10-31,2018-05-18,,https://patents.google.com/patent/CN108052268A/en,
CN-107102996-A,Method and device for page positioning ,阿里巴巴集团控股有限公司,柳林东,2016-02-22,2016-02-22,2017-08-29,,https://patents.google.com/patent/CN107102996A/en,
JP-H0944479-A,Language processor and method therefor ,"Toshiba Corp, 株式会社東芝","Kazuo Sumita, 一男 住田",1995-07-31,1995-07-31,1997-02-14,,https://patents.google.com/patent/JPH0944479A/en,
CN-104978412-A,Junk file processing method and apparatus ,上海卓易科技股份有限公司,"夏宇婷, 高超",2015-06-23,2015-06-23,2015-10-14,,https://patents.google.com/patent/CN104978412A/en,
JP-H07160420-A,Handwriting operation type computer ,"Fujitsu Ltd, 富士通株式会社","Katsuyuki Ohashi, 勝之 大橋",1993-12-13,1993-12-13,1995-06-23,,https://patents.google.com/patent/JPH07160420A/en,
CN-105573991-A,Translation system and translation method ,"英业达科技有限公司, 英业达股份有限公司",刘晓安,2015-12-15,2015-12-15,2016-05-11,,https://patents.google.com/patent/CN105573991A/en,
CN-106484691-A,Data storage method and device of mobile terminal ,阿里巴巴集团控股有限公司,廉洁,2015-08-24,2015-08-24,2017-03-08,,https://patents.google.com/patent/CN106484691A/en,
JP-2015501049-A,Control public ,"マイクロソフト コーポレーション, マイクロソフト  コーポレーション","ユアンチュク，ブライアン・ジェイ, オルソン，ローレンス・ダブリュー, ヒルバーグ，マイケル・ジェイ, カザ，アキレシュ, ガップ，ジェレミー・ビー, ラム，オースティン・エム",2011-12-05,2012-11-29,2015-01-08,,https://patents.google.com/patent/JP2015501049A/en,https://patentimages.storage.googleapis.com/d5/68/9f/c7475e42b1489d/2015501049-3.png
JP-6447068-B2,"The information processing apparatus, information display method, and program ",カシオ計算機株式会社,"雅大 伊藤, 雅大 伊藤",2014-12-05,2014-12-05,2019-01-09,2019-01-09,https://patents.google.com/patent/JP6447068B2/en,https://patentimages.storage.googleapis.com/6a/d5/e3/16d37e2167e9fe/0006447068-2.png
CN-107621971-B,Kind of virtual machine memory forensics method for XenServer platform ,山东省计算中心（国家超级计算济南中心）,"张淑慧, 王连海, 刘广起, 杨淑棉, 徐淑奖, 韩晓晖, 邹丰义",2017-10-17,2017-10-17,2018-08-21,2018-08-21,https://patents.google.com/patent/CN107621971B/en,
US-9811323-B2,"Methods, apparatus, systems and computer readable media for use in association with partitioning and/or rendering ",Sap Portals Israel Ltd.,"Dmitry Bakaleinik, Daniel Turin",2014-12-11,2014-12-11,2017-11-07,2017-11-07,https://patents.google.com/patent/US9811323B2/en,https://patentimages.storage.googleapis.com/e8/99/03/3866ae847a2023/US09811323-20171107-D00000.png
CN-103793453-A,Method and system for web navigation tracing ,国际商业机器公司,"M·J·布科, 郭尚青, S·G·凯亚, J·伦克纳, D·M·勒文斯滕, L·施瓦茨",2012-10-31,2013-10-29,2014-05-14,,https://patents.google.com/patent/CN103793453A/en,
CN-109491962-A,A kind of file directory tree management method and relevant apparatus ,深圳市网心科技有限公司,马海宾,2018-11-06,2018-11-06,2019-03-19,,https://patents.google.com/patent/CN109491962A/en,
